variant,date,nav,cash,option_mv,put_contract,put_qty,put_mark,book_cost,realized_put_pnl,unrealized_put_pnl,put_total_net_pnl,cash_interest,margin_reserve,capital_shortfall,instruction_executed,execution_note,base_lots,grid_lots,total_lots,spot_close,ret
P100-R,2025-04-07,11105808.327974033,10512488.327974033,593320.0,MO2505-P-5600,13,456.4,82098.92307692308,-492779.07692307694,511221.07692307694,18441.999999999985,1180.8046997454835,666480.0,0.0,True,executed,2,0,2,5496.44,0.02365742114428593
P100-R,2025-04-08,10910051.05331735,10910051.05331735,0.0,,0,0.0,0.0,-122361.0,0.0,-122361.0,1154.973343316268,983231.9999999998,0.0,True,executed,2,1,3,5530.02,-0.017626567006707394
P100-R,2025-04-09,11013015.506058866,10897095.506058866,115920.0,MO2505-P-4900,18,64.4,122040.00000000001,-122361.0,-6120.000000000015,-128481.00000000001,1164.4527415166947,1006956.0,0.0,True,executed,2,1,3,5652.33,0.009437577536377306
P100-R,2025-04-10,11050775.656153267,10992455.656153267,58319.99999999999,MO2505-P-4900,18,32.4,122040.00000000001,-122361.0,-63720.00000000002,-186081.00000000003,1160.1500944015083,1034064.0,0.0,True,executed,2,1,3,5784.59,0.003428684003361937
P100-R,2025-04-11,11080503.812478352,11033583.812478352,46920.0,MO2505-P-4900,23,20.4,132840.0,-122361.0,-85920.0,-208281.0,1168.156325084768,1050299.9999999998,0.0,True,executed,2,1,3,5862.19,0.002690142054284861
P100-R,2025-04-14,11094514.888745818,11058634.888745818,35880.0,MO2505-P-4900,23,15.6,132840.0,-122361.0,-96960.0,-219321.0,1171.0762674670482,1058364.0,0.0,True,executed,2,1,3,5938.53,0.0012644800728003336
P100-R,2025-04-15,11083215.097660419,11048415.097660419,34800.0,MO2505-P-4900,30,11.6,141492.0,-122361.0,-106692.0,-229053.0,1173.0689146004108,1042740.0,0.0,True,executed,2,1,3,5914.03,-0.0010185024941344878
P100-R,2025-04-16,11036330.800508795,10996570.800508795,39760.0,MO2505-P-4900,28,14.2,132059.2,-129131.8,-92299.20000000001,-221431.0,1173.7028483764307,1028484.0,0.0,True,executed,2,1,3,5835.35,-0.0042302072763633625
P100-R,2025-04-17,11068149.09411032,11037409.09411032,30739.999999999996,MO2505-P-4900,29,10.6,133190.2,-129131.8,-102450.20000000001,-231582.0,1169.2936015238324,1034964.0,0.0,True,executed,2,1,3,5839.56,0.002883050007893573
P100-R,2025-04-18,11066755.418067284,11034115.418067284,32639.999999999996,MO2505-P-4900,32,10.2,136457.2,-129131.8,-103817.20000000001,-232949.0,1173.3239569643056,1032875.9999999999,0.0,True,executed,2,1,3,5831.69,-0.0001259177149842694
P100-R,2025-04-21,11113968.600593971,11097328.600593971,16640.0,MO2505-P-4900,32,5.2,136457.2,-129131.8,-119817.20000000001,-248949.0,1173.1825266867763,1056131.9999999998,0.0,True,executed,2,1,3,5952.64,0.004266217219331292
P100-R,2025-04-22,11121062.470246563,11100182.470246563,20880.0,MO2506-P-3900,36,5.8,22572.0,-249141.0,-1692.0,-250833.0,1177.8696525915177,1056599.9999999998,0.0,True,executed,2,1,3,5949.31,0.0006382841186192145
P100-R,2025-04-23,11139631.619770525,11118931.619770525,20699.999999999996,MO2506-P-3900,45,4.6,27081.0,-249141.0,-6381.000000000004,-255522.0,1178.1495239624917,1064843.9999999998,0.0,True,executed,2,1,3,5984.58,0.001669728011477467
P100-R,2025-04-24,11109015.001587542,11087695.001587542,21320.0,MO2506-P-3900,41,5.2,24673.8,-249644.2,-3353.7999999999993,-252998.0,1179.3818170160387,1055880.0,0.0,True,executed,2,1,3,5920.48,-0.0027484408127684823
P100-R,2025-04-25,11123259.770743728,11100379.770743728,22880.0,MO2506-P-3900,44,5.2,26365.8,-249644.2,-3485.7999999999993,-253130.0,1176.769156186358,1059299.9999999998,0.0,True,executed,2,1,3,5939.5,0.0012822711243212215
P100-R,2025-04-28,11091831.626691744,11069271.626691744,22560.0,MO2506-P-3900,47,4.8,27931.8,-249644.2,-5371.799999999999,-255016.0,1177.8559480161973,1049075.9999999998,0.0,True,executed,2,1,3,5877.06,-0.0028254436828533125
P100-R,2025-04-29,11111793.032852102,11092593.032852102,19200.0,MO2506-P-3900,40,4.8,23771.744680851065,-250738.25531914894,-4571.744680851065,-255310.0,1175.406160358646,1056240.0,0.0,True,executed,2,1,3,5903.38,0.001799649222254951
P100-R,2025-04-30,11145986.33433621,11121346.33433621,24639.999999999996,MO2506-P-3900,44,5.6,26195.744680851065,-250738.25531914894,-1555.7446808510686,-252294.0,1177.3014841071877,1062971.9999999998,0.0,True,executed,2,1,3,5950.12,0.0030772082761993946
P100-R,2025-05-06,11217094.219000764,11205894.219000764,11200.0,MO2506-P-3900,40,2.8,23814.313346228242,-252071.68665377176,-12614.313346228242,-264686.0,1179.8846645547417,1090728.0,0.0,True,executed,2,1,3,6102.92,0.0063796852545476845
P100-R,2025-05-07,11217226.765564306,11203446.765564306,13780.000000000002,MO2506-P-3900,53,2.6,27688.313346228242,-252071.68665377176,-13908.31334622824,-265980.0,1186.5465635415514,1091735.9999999998,0.0,True,executed,2,1,3,6111.49,1.1816479469128893e-05
P100-R,2025-05-08,11259914.906790325,11246954.906790325,12960.0,MO2506-P-3900,54,2.4,27966.313346228242,-252071.68665377176,-15006.313346228242,-267078.0,1186.141226020473,1102968.0,0.0,True,executed,2,1,3,6158.08,0.0038055877908313995
P100-R,2025-05-09,11221552.83412758,11209552.83412758,12000.0,MO2506-P-3900,50,2.4,25894.734579840966,-253255.26542015903,-13894.734579840966,-267150.0,1189.9273372545301,1090115.9999999998,0.0,True,executed,2,1,3,6082.08,-0.003406959375830687
P100-R,2025-05-12,11269423.881650137,11257983.881650137,11440.0,MO2506-P-3900,52,2.2,26410.734579840966,-253255.26542015903,-14970.734579840966,-268226.0,1187.0475225562848,1107288.0,0.0,True,executed,2,1,3,6167.46,0.004265991367698119
P100-R,2025-05-13,11263647.191975059,11252207.191975059,11440.0,MO2506-P-3900,52,2.2,26410.734579840966,-253255.26542015903,-14970.734579840966,-268226.0,1190.714324921608,1079388.0,0.0,True,executed,2,1,3,6151.01,-0.0005125984909027936
P100-R,2025-05-14,11274526.501446445,11271586.501446445,2940.0,MO2506-P-3900,49,0.6,24887.03835408091,-254232.9616459191,-21947.03835408091,-276180.0,1193.3094713850335,1087740.0,0.0,True,executed,2,1,3,6160.37,0.000965878039853374
P100-R,2025-05-15,11231649.104462184,11222109.104462184,9540.0,MO2506-P-3900,53,1.8,25759.03835408091,-254232.9616459191,-16219.038354080909,-270452.0,1194.6030157396287,1070820.0,0.0,True,executed,2,1,3,6057.04,-0.003803033056755001
P100-R,2025-05-16,11236319.888374345,11226779.888374345,9540.0,MO2506-P-3900,53,1.8,25759.03835408091,-254232.9616459191,-16219.038354080909,-270452.0,1190.7839121605925,1068084.0,0.0,True,executed,2,1,3,6068.12,0.0004158591377561027
P100-R,2025-05-19,11245995.541129766,11238295.541129766,7700.0,MO2506-P-3900,55,1.4,26115.03835408091,-254232.9616459191,-18415.03835408091,-272648.0,1191.6527554210584,1075571.9999999998,0.0,True,executed,2,1,3,6095.34,0.0008611051350924104
P100-R,2025-05-20,11272821.666343814,11265381.666343814,7439.999999999999,MO2506-P-3900,62,1.2,27221.03835408091,-254232.9616459191,-19781.03835408091,-274014.0,1192.1252140473048,1083491.9999999998,0.0,True,executed,2,1,3,6146.02,0.0023853935488358236
P100-R,2025-05-21,11264520.039815528,11257120.039815528,7400.0,MO2506-P-3900,74,1.0,28877.03835408091,-254232.9616459191,-21477.03835408091,-275710.0,1194.3734717147286,1080108.0,0.0,True,executed,2,1,3,6132.18,-0.0007364284448028169
P100-R,2025-05-22,11232147.841123536,11158227.841123536,73920.0,MO2507-P-5200,21,35.2,77994.0,-275562.0,-4074.0,-279636.0,1193.8013080082633,1070999.9999999998,0.0,True,executed,2,1,3,6066.1,-0.0028738196192620302
P100-R,2025-05-23,11220965.110411594,11140325.110411594,80640.0,MO2507-P-5200,18,44.8,66852.0,-273990.0,13788.0,-260202.0,1183.2692880580425,1056959.9999999998,0.0,True,executed,2,1,3,5989.68,-0.0009956003847277906
P100-R,2025-05-26,11227571.926586993,11160251.926586993,67320.0,MO2507-P-5200,17,39.6,63138.0,-273960.0,4182.0,-269778.0,1182.8161753999893,1066499.9999999998,0.0,True,executed,2,1,3,6028.79,0.0005887921502643056
P100-R,2025-05-27,11217762.961174505,11148562.961174505,69200.0,MO2507-P-5200,20,34.6,74091.0,-273960.0,-4891.0,-278851.0,1184.0345875122794,1064699.9999999998,0.0,True,executed,2,1,3,6008.46,-0.0008736497505092977
P100-R,2025-05-28,11206105.835749649,11134505.835749649,71600.0,MO2507-P-5200,20,35.8,74091.0,-273960.0,-2491.0,-276451.0,1182.874575143414,1061820.0,0.0,True,executed,2,1,3,5984.46,-0.0010391666738905903
P100-R,2025-05-29,11255798.399206469,11213618.399206469,42180.0,MO2507-P-5200,19,22.2,70386.45,-275573.55,-28206.449999999997,-303780.0,1181.5634568210849,1085580.0,0.0,True,executed,2,1,3,6089.58,0.004434418537998308
P100-R,2025-05-30,11225294.455724554,11169854.455724554,55440.0,MO2507-P-5200,22,25.2,78378.45,-275573.55,-22938.449999999997,-298512.0,1188.056518084827,1073880.0,0.0,True,executed,2,1,3,6026.56,-0.0027100648394755567
P100-R,2025-06-03,11243326.751022989,11195326.751022989,48000.0,MO2507-P-5200,24,20.0,82530.45,-275573.55,-34530.45,-310104.0,1184.2952984342205,1079640.0,0.0,True,executed,2,1,3,6070.04,0.001606398421846178
P100-R,2025-06-04,11261769.35864687,11230569.35864687,31200.0,MO2507-P-5200,20,15.6,68775.375,-283472.625,-37575.375,-321048.0,1186.6076238809283,1089720.0,0.0,True,executed,2,1,3,6123.17,0.0016403158986910693
P100-R,2025-06-05,11288718.917938074,11253718.917938074,35000.0,MO2507-P-5200,25,14.0,76215.375,-283472.625,-41215.375,-324688.0,1189.5592912049685,1098288.0,0.0,True,executed,2,1,3,6167.01,0.002393012894595703
P100-R,2025-06-06,11285276.187700337,11253536.187700337,31740.000000000004,MO2507-P-5200,23,13.8,70118.145,-286983.855,-38378.145000000004,-325362.0,1191.269762263324,1098035.9999999998,0.0,True,executed,2,1,3,6152.84,-0.00030497085300495996
P100-R,2025-06-09,11321687.4655882,11299607.4655882,22080.0,MO2507-P-5200,23,9.6,70118.145,-286983.855,-48038.145000000004,-335022.0,1191.2778878636939,1110204.0,0.0,True,executed,2,1,3,6218.96,0.0032264410088207462
P100-R,2025-06-10,11290802.720456472,11254842.720456472,35960.0,MO2507-P-5200,29,12.4,78038.145,-286983.855,-42078.145000000004,-329062.0,1195.2548682711017,1100484.0,0.0,True,executed,2,1,3,6161.69,-0.002727927725050039
P100-R,2025-06-11,11315503.864445988,11289103.864445988,26400.0,MO2507-P-5200,24,11.0,64583.292413793104,-295208.7075862069,-38183.292413793104,-333392.0,1191.143989516768,1105920.0,0.0,True,executed,2,1,3,6186.51,0.0021877225739461714
P100-R,2025-06-12,11320298.389731947,11286818.389731947,33480.0,MO2507-P-5200,27,12.4,68543.2924137931,-295208.7075862069,-35063.2924137931,-330272.0,1194.5252859585512,1108224.0,0.0,True,executed,2,1,3,6192.22,0.00042371292903919944
P100-R,2025-06-13,11287438.376655478,11244878.376655478,42560.0,MO2507-P-5200,28,15.2,70157.2924137931,-295208.7075862069,-27597.292413793097,-322806.0,1193.9869235300448,1095156.0,0.0,True,executed,2,1,3,6106.01,-0.002902751495161504
P100-R,2025-06-16,11300561.976784648,11272141.976784648,28420.000000000004,MO2507-P-5200,29,9.8,71204.2924137931,-295208.7075862069,-42784.2924137931,-337993.0,1190.6001291702983,1102931.9999999998,0.0,True,executed,2,1,3,6147.46,0.0011626730256453222
P100-R,2025-06-17,11300129.746881688,11266289.746881688,33840.0,MO2507-P-5200,36,9.4,78239.2924137931,-295208.7075862069,-44399.2924137931,-339608.0,1192.8860970391706,1086948.0,0.0,True,executed,2,1,3,6141.47,-3.824853169676068e-05
P100-R,2025-06-18,11298017.821472988,11262497.821472988,35520.0,MO2507-P-5200,37,9.6,79265.2924137931,-295208.7075862069,-43745.2924137931,-338954.0,1194.0745912992702,1086443.9999999998,0.0,True,executed,2,1,3,6135.39,-0.0001868939079467946
P100-R,2025-06-19,11257429.510378426,11170749.510378426,86680.0,MO2508-P-5300,22,39.4,91410.0,-334366.0,-4730.0,-339096.0,1193.688905438019,1074815.9999999998,0.0,True,executed,2,1,3,6048.22,-0.0035925161152976504
P100-R,2025-06-20,11243603.80087382,11155283.80087382,88320.0,MO2508-P-5300,23,38.4,95460.0,-334366.0,-7140.0,-341506.0,1184.2904953930554,1068264.0,0.0,True,executed,2,1,3,5999.59,-0.00122814089058787
P100-R,2025-06-23,11259169.045757983,11199949.045757983,59219.99999999999,MO2508-P-5300,21,28.2,87159.13043478261,-337344.8695652174,-27939.130434782615,-365284.0,1183.2448841641237,1080251.9999999998,0.0,True,executed,2,1,3,6078.22,0.0013843644048496806
P100-R,2025-06-24,11309575.12380433,11276375.12380433,33200.0,MO2508-P-5300,20,16.6,83008.69565217392,-339936.3043478261,-49808.69565217392,-389745.0,1187.0780463469139,1104156.0,0.0,True,executed,2,1,3,6194.67,0.004476891486529189
P100-R,2025-06-25,11366680.36288549,11331160.36288549,35520.00000000001,MO2508-P-5300,24,14.8,89296.69565217392,-339936.3043478261,-53776.69565217391,-393713.0,1193.2390811600533,1123020.0,0.0,True,executed,2,1,3,6276.16,0.005049282440413139
P100-R,2025-06-26,11352877.5796614,11323877.5796614,29000.0,MO2508-P-5300,25,11.6,90532.69565217392,-339936.3043478261,-61532.69565217392,-401469.0,1197.4527759098082,745416.0,0.0,True,executed,2,0,2,6247.79,-0.0012143196415692614
P100-R,2025-06-27,11355494.472491348,11335334.472491348,20160.0,MO2508-P-5300,21,9.6,76047.46434782608,-350845.5356521739,-55887.464347826084,-406733.0,1240.8928299493145,747624.0,0.0,True,executed,2,0,2,6276.94,0.00023050480475861335
P100-R,2025-06-30,11375480.450250775,11361540.450250775,13939.999999999998,MO2508-P-5300,17,8.2,61562.233043478256,-362286.7669565217,-47622.233043478256,-409909.0,1241.9777594271243,753960.0,0.0,True,executed,2,0,2,6356.18,0.0017600270783313388
P100-R,2025-07-01,11376784.758832388,11361824.758832388,14960.000000000002,MO2508-P-5300,17,8.8,61562.233043478256,-362286.7669565217,-46602.233043478256,-408889.0,1244.308581612113,754416.0,0.0,True,executed,2,0,2,6373.77,0.00011465964776768978
P100-R,2025-07-02,11362929.047273958,11348989.047273958,13939.999999999998,MO2508-P-5300,17,8.2,61562.233043478256,-362286.7669565217,-47622.233043478256,-409909.0,1244.2884415711028,751464.0,0.0,True,executed,2,0,2,6309.48,-0.0012178934428439536
P100-R,2025-07-03,11374007.176319458,11359207.176319458,14800.0,MO2508-P-5300,20,7.4,63947.233043478256,-362286.7669565217,-49147.233043478256,-411434.0,1243.1290454988305,753527.9999999999,0.0,True,executed,2,0,2,6342.64,0.0009749360397666162
P100-R,2025-07-04,11368731.261874577,11350251.261874577,18480.0,MO2508-P-5300,22,8.4,65747.23304347825,-362286.7669565217,-47267.23304347825,-409554.0,1244.085555118953,751440.0,0.0,True,executed,2,0,2,6312.2,-0.0004638571405041203
P100-R,2025-07-07,11374292.541797826,11357092.541797826,17200.0,MO2508-P-5300,20,8.6,59770.2118577075,-366665.78814229247,-42570.2118577075,-409236.0,1243.2799232482712,752064.0,0.0,True,executed,2,0,2,6327.14,0.0004891733118803643
P100-R,2025-07-08,11410176.5510311,11398576.5510311,11600.0,MO2508-P-5300,20,5.8,59770.2118577075,-366665.78814229247,-48170.2118577075,-414836.0,1244.0092332732165,765576.0,0.0,True,executed,2,0,2,6407.7,0.0031548343865264172
P100-R,2025-07-09,11410653.84148494,11397213.84148494,13440.0,MO2508-P-5300,21,6.4,60460.2118577075,-366665.78814229247,-47020.2118577075,-413686.0,1247.290453839691,763056.0,0.0,True,executed,2,0,2,6390.47,4.1830242652807215e-05
P100-R,2025-07-10,11419541.267693248,11406941.267693248,12600.0,MO2508-P-5300,21,6.0,60460.2118577075,-366665.78814229247,-47860.2118577075,-414526.0,1247.4262083079116,765024.0,0.0,True,executed,2,0,2,6406.57,0.0007788708983527126
P100-R,2025-07-11,11446246.604111066,11435246.604111066,11000.0,MO2508-P-5300,22,5.0,61003.2118577075,-366665.78814229247,-50003.2118577075,-416669.0,1248.3364178193706,774336.0,0.0,True,executed,2,0,2,6461.1,0.002338564727934367
P100-R,2025-07-14,11445217.168517785,11434657.168517785,10560.0,MO2508-P-5300,22,4.8,61003.2118577075,-366665.78814229247,-50443.2118577075,-417109.0,1250.5644067192877,773064.0,0.0,True,executed,2,0,2,6462.31,-8.99365205805358e-05
P100-R,2025-07-15,11435836.820991844,11423956.820991844,11880.000000000002,MO2508-P-5300,22,5.4,61003.2118577075,-366665.78814229247,-49123.2118577075,-415789.0,1250.644474059127,762336.0,0.0,True,executed,2,0,2,6442.83,-0.0008195866786820938
P100-R,2025-07-16,11442701.46870964,11431101.46870964,11600.0,MO2508-P-5300,29,4.0,64069.2118577075,-366665.78814229247,-52469.2118577075,-419135.0,1250.647717797031,764736.0,0.0,True,executed,2,0,2,6462.06,0.0006002750673388402
P100-R,2025-07-17,11473944.672992235,11467044.672992235,6900.0,MO2508-P-5300,23,3.0,50813.51285266457,-378349.4871473354,-43913.51285266457,-422263.0,1251.2042825951646,775920.0,0.0,True,executed,2,0,2,6535.67,0.0027304045611982186
P100-R,2025-07-18,11482822.781621445,11472322.781621445,10500.0,MO2508-P-5300,35,3.0,54869.51285266457,-378349.4871473354,-44369.51285266457,-422719.0,1254.1086292090988,778800.0,0.0,True,executed,2,0,2,6552.07,0.0007737625448123175
P100-R,2025-07-21,11507773.171557702,11501833.171557702,5940.000000000001,MO2508-P-5300,27,2.2,42327.90991491267,-389435.09008508734,-36387.90991491267,-425823.0,1254.3899362574834,784272.0,0.0,True,executed,2,0,2,6612.26,0.0021728446402735635
P100-R,2025-07-22,11515344.381286373,11500144.381286373,15200.0,MO2509-P-4000,40,3.8,17520.0,-426309.0,-2320.0,-428629.0,1257.209728671607,790800.0,0.0,True,executed,2,0,2,6637.1,0.0006579213559216868
P100-R,2025-07-23,11520000.62715503,11501080.62715503,18920.0,MO2509-P-4000,43,4.4,18960.0,-426309.0,-40.0,-426349.0,1256.2458686569814,788207.9999999999,0.0,True,executed,2,0,2,6607.22,0.00040435142141492797
P100-R,2025-07-24,11558440.28690003,11541640.28690003,16800.0,MO2509-P-4000,40,4.2,17637.20930232558,-426488.79069767444,-837.2093023255802,-427326.0,1256.659745000696,801096.0,0.0,True,executed,2,0,2,6701.12,0.0033367758378755052
P100-R,2025-07-25,11557586.192633487,11542106.192633487,15480.000000000002,MO2509-P-4000,43,3.6,18831.20930232558,-426488.79069767444,-3351.2093023255784,-429840.0,1259.9057334567476,800183.9999999999,0.0,True,executed,2,0,2,6706.61,-7.389355703213418e-05
P100-R,2025-07-28,11561932.260000404,11547532.260000404,14400.0,MO2509-P-4000,40,3.6,17517.40400216333,-426836.5959978367,-3117.40400216333,-429954.0,1260.067366916596,800952.0,0.0,True,executed,2,0,2,6729.98,0.00037603590355983485
P100-R,2025-07-29,11575196.873775922,11560076.873775922,15120.000000000002,MO2509-P-4000,42,3.6,18313.40400216333,-426836.5959978367,-3193.404002163328,-430030.0,1260.6137755180264,807720.0,0.0,True,executed,2,0,2,6773.88,0.0011472661729223788
P100-R,2025-07-30,11560504.16516969,11546464.16516969,14040.0,MO2509-P-4000,39,3.6,17005.303716294522,-427178.6962837055,-2965.303716294522,-430144.0,1261.2913937672818,801072.0,0.0,True,executed,2,0,2,6718.48,-0.0012693268863114282
P100-R,2025-07-31,11537934.639577271,11520334.639577271,17600.0,MO2509-P-4000,44,4.0,19195.303716294522,-427178.6962837055,-1595.303716294522,-428774.0,1260.474407581996,793464.0,0.0,True,executed,2,0,2,6661.19,-0.0019522959613142987
P100-R,2025-08-01,11546164.941341115,11532484.941341115,13680.000000000002,MO2509-P-4000,38,3.6,16577.762300436178,-427864.2376995638,-2897.762300436176,-430761.99999999994,1258.3017638441256,794016.0,0.0,True,executed,2,0,2,6670.47,0.0007133253932305461
P100-R,2025-08-04,11573470.603628831,11560350.603628831,13120.000000000002,MO2509-P-4000,41,3.2,17651.762300436178,-427864.2376995638,-4531.762300436176,-432395.99999999994,1259.6622877151972,805416.0,0.0,True,executed,2,0,2,6739.69,0.0023649118496433807
P100-R,2025-08-05,11579718.197399884,11577558.197399884,2160.0,MO2509-P-4000,54,0.4,21785.762300436178,-427864.2376995638,-19625.762300436178,-447489.99999999994,1261.59377105229,810527.9999999999,0.0,True,executed,2,0,2,6787.48,0.0005398202479638403
P100-R,2025-08-06,11629755.210029006,11618475.210029006,11280.0,MO2509-P-4000,47,2.4,18961.682002231486,-429274.31799776846,-7681.682002231486,-436955.99999999994,1263.0126291226675,820127.9999999999,0.0,True,executed,2,0,2,6861.31,0.004321090701529862
P100-R,2025-08-07,11626121.896260016,11613901.896260016,12220.0,MO2509-P-4000,47,2.6,18961.682002231486,-429274.31799776846,-6741.682002231486,-436015.99999999994,1266.6862310102638,819360.0,0.0,True,executed,2,0,2,6862.15,-0.00031241532632231284
P100-R,2025-08-08,11624832.136113588,11613132.136113588,11700.0,MO2509-P-4000,45,2.6,18154.801917030145,-429637.1980829698,-6454.801917030145,-436091.99999999994,1266.2398535728557,817224.0,0.0,True,executed,2,0,2,6838.13,-0.00011093640320791742
P100-R,2025-08-11,11661764.53623217,11655964.53623217,5800.0,MO2509-P-4000,58,1.0,22028.801917030145,-429637.1980829698,-16228.801917030145,-445865.99999999994,1266.4001185816685,831071.9999999999,0.0,True,executed,2,0,2,6943.94,0.0031770265313206814
P100-R,2025-08-12,11677768.824328529,11664128.824328529,13640.0,MO2509-P-4000,62,2.2,23060.801917030145,-429637.1980829698,-9420.801917030145,-439057.99999999994,1269.8000963588418,826032.0,0.0,True,executed,2,0,2,6963.61,0.0013723727697154686
P100-R,2025-08-13,11723342.17333692,11712122.17333692,11220.0,MO2509-P-4000,51,2.2,18969.369318847377,-431726.6306811526,-7749.369318847377,-439475.99999999994,1271.3490083910847,840216.0,0.0,True,executed,2,0,2,7064.33,0.003902573316355351
P100-R,2025-08-14,11699879.488307511,11689479.488307511,10400.0,MO2509-P-4000,52,2.0,19207.369318847377,-431726.6306811526,-8807.369318847377,-440533.99999999994,1275.314970592094,831503.9999999999,0.0,True,executed,2,0,2,6976.49,-0.002001364856753063
P100-R,2025-08-15,11752479.169157013,11744779.169157013,7700.0,MO2509-P-4000,55,1.4,19741.369318847377,-431726.6306811526,-12041.369318847377,-443767.99999999994,1273.6808495018863,850343.9999999999,0.0,True,executed,2,0,2,7117.5,0.004495745524735417
P100-R,2025-08-18,11795233.126862483,11787673.126862483,7559.999999999999,MO2509-P-4000,63,1.2,21005.369318847377,-431726.6306811526,-13445.369318847377,-445171.99999999994,1277.9577054707518,862127.9999999999,0.0,True,executed,2,0,2,7237.6,0.003637867133402084
P100-R,2025-08-19,11796270.73388153,11792970.73388153,3300.0,MO2509-P-4000,55,0.6,18338.020833914376,-433417.9791660856,-15038.020833914376,-448456.0,1281.607019046836,861287.9999999999,0.0,True,executed,2,0,2,7242.85,8.79683349948035e-05
P100-R,2025-08-20,11819181.060864674,11812101.060864674,7080.0,MO2509-P-4000,59,1.2,18970.020833914376,-433417.9791660856,-11890.020833914376,-445308.0,1282.3269831442265,873119.9999999999,0.0,True,executed,2,0,2,7305.46,0.0019421669356349813
P100-R,2025-08-21,11798420.243968679,11780060.243968679,18360.0,MO2510-P-5800,18,10.2,19601.999999999996,-447550.0,-1241.9999999999964,-448792.0,1283.1831040041275,864264.0,0.0,True,executed,2,0,2,7253.34,-0.0017565359891759114
P100-R,2025-08-22,11852522.707407556,11836202.707407556,16319.999999999998,MO2510-P-5800,16,10.2,17423.999999999996,-447826.0,-1103.9999999999982,-448930.0,1280.4634388776556,881832.0,0.0,True,executed,2,0,2,7362.94,0.0045855684337514635
P100-R,2025-08-25,11893312.695774255,11875832.695774255,17480.0,MO2510-P-5800,19,9.2,20438.999999999996,-447826.0,-2958.9999999999964,-450785.0,1284.988366698207,889464.0,0.0,True,executed,2,0,2,7477.73,0.0034414604699475326
P100-R,2025-08-26,11902581.437623825,11884721.437623825,17860.0,MO2510-P-5800,19,9.4,20438.999999999996,-447826.0,-2578.9999999999964,-450405.0,1288.7418495688523,889848.0,0.0,True,executed,2,0,2,7476.47,0.0007793238172291161
P100-R,2025-08-27,11870244.177111197,11850644.177111197,19600.0,MO2510-P-5800,20,9.8,21485.999999999996,-447826.0,-1885.9999999999964,-449712.0,1289.7394873730102,874464.0,0.0,True,executed,2,0,2,7336.5,-0.002716827495118812
P100-R,2025-08-28,11855550.72380969,11837490.72380969,18060.0,MO2510-P-5800,21,8.6,22406.999999999996,-447826.0,-4346.999999999996,-452173.0,1287.546698491204,883584.0,0.0,True,executed,2,0,2,7447.11,-0.0012378391785604625
P100-R,2025-08-29,11874015.657749388,11851335.657749388,22680.0,MO2510-P-5800,21,10.8,22406.999999999996,-447826.0,273.00000000000364,-447553.0,1284.933939699019,883992.0,0.0,True,executed,2,0,2,7438.68,0.0015574927196435606
P100-R,2025-09-01,11887222.16789134,11866222.16789134,21000.0,MO2510-P-5800,21,10.0,22406.999999999996,-447826.0,-1406.9999999999964,-449233.0,1286.5101419526939,885671.9999999999,0.0,True,executed,2,0,2,7501.15,0.0011122193639128142
P100-R,2025-09-02,11833478.227205979,11807258.227205979,26220.0,MO2510-P-5800,19,13.8,20272.999999999996,-447412.0,5947.000000000004,-441465.0,1288.0593146391373,870167.9999999999,0.0,True,executed,2,0,2,7313.88,-0.004521152202448975
P100-R,2025-09-03,11806535.188508172,11779335.188508172,27200.0,MO2510-P-5800,20,13.6,21718.999999999996,-447412.0,5481.000000000004,-441931.0,1282.9613021937193,857112.0000000001,0.0,True,executed,2,0,2,7206.88,-0.0022768486306810054
P100-R,2025-09-04,11736840.405851513,11707200.405851513,29639.999999999996,MO2510-P-5800,19,15.6,20633.049999999996,-447033.95,9006.95,-438027.0,1281.217343340746,840360.0,0.0,True,executed,2,0,2,7041.15,-0.005903068219751284
P100-R,2025-09-05,11816796.126588766,11800396.126588766,16400.0,MO2510-P-5800,20,8.2,21512.049999999996,-447033.95,-5112.049999999996,-452146.0,1274.720737252634,867119.9999999999,0.0,True,executed,2,0,2,7245.67,0.006812371811530271
P100-R,2025-09-08,11834161.640482793,11815761.640482793,18400.0,MO2510-P-5800,23,8.0,24149.049999999996,-447033.95,-5749.049999999996,-452783.0,1282.513894026382,868319.9999999999,0.0,True,executed,2,0,2,7311.03,0.0014695619445403985
P100-R,2025-09-09,11797909.816044208,11780689.816044208,17220.0,MO2510-P-5800,21,8.2,22049.132608695647,-447649.86739130435,-4829.132608695647,-452479.0,1284.175561414525,859895.9999999999,0.0,True,executed,2,0,2,7226.03,-0.0030633200339745814
P100-R,2025-09-10,11806735.86571685,11790455.86571685,16280.000000000002,MO2510-P-5800,22,7.4,22844.132608695647,-447649.86739130435,-6564.132608695645,-454214.0,1281.0496726422705,858119.9999999999,0.0,True,executed,2,0,2,7230.17,0.0007481028258615741
P100-R,2025-09-11,11878734.269314785,11866774.269314785,11960.0,MO2510-P-5800,23,5.2,23408.132608695647,-447649.86739130435,-11448.132608695647,-459098.0,1282.4035979341331,886536.0,0.0,True,executed,2,0,2,7399.89,0.00609807862366063
P100-R,2025-09-12,11894930.292042563,11880930.292042563,14000.0,MO2510-P-5800,25,5.6,24620.132608695647,-447649.86739130435,-10620.132608695647,-458270.0,1288.0227277777674,887136.0,0.0,True,executed,2,0,2,7422.88,0.0013634468421115375
