variant,date,desired_contract,target_qty,cap_qty,raw_full_qty,protected_lots,cap_binding,selected_strike,selected_settle,atm_strike,atm_settle,gain_points,dte
P100,2024-06-14,MO2407-P-4600,28,581,28,4,False,4600.0,11.0,5200.0,179.4,168.4,34
P100,2024-06-17,MO2407-P-4600,29,666,29,4,False,4600.0,9.6,5200.0,176.0,166.4,31
P100,2024-06-18,MO2407-P-4600,39,1066,39,4,False,4600.0,6.0,5200.0,136.0,130.0,30
P100,2024-06-19,MO2408-P-4600,21,213,21,4,False,4600.0,30.0,5200.0,248.2,218.2,57
P100,2024-06-20,MO2408-P-4600,18,130,18,4,False,4600.0,49.2,5100.0,253.0,203.8,56
P100,2024-06-21,MO2408-P-4550,19,169,19,4,False,4550.0,37.8,5100.0,253.0,215.2,55
P100,2024-06-24,MO2408-P-4500,19,95,19,4,False,4500.0,66.8,4900.0,231.0,164.2,52
P100,2024-06-25,MO2408-P-4350,23,134,23,4,False,4350.0,47.6,4850.0,223.6,176.0,51
P100,2024-06-26,MO2408-P-4350,26,275,26,4,False,4350.0,23.2,5000.0,219.6,196.4,50
P100,2024-06-27,MO2408-P-4350,26,172,26,4,False,4350.0,37.0,4850.0,200.8,163.8,49
P100,2024-06-28,MO2408-P-4350,24,190,24,4,False,4350.0,33.6,4900.0,218.2,184.6,48
P100,2024-07-01,MO2408-P-4350,25,242,25,4,False,4350.0,26.4,4950.0,220.0,193.6,45
P100,2024-07-02,MO2408-P-4350,26,244,26,4,False,4350.0,26.2,4900.0,201.8,175.60000000000002,44
P100,2024-07-03,MO2408-P-4350,26,256,26,4,False,4350.0,25.0,4850.0,184.4,159.4,43
P100,2024-07-04,MO2408-P-4350,24,153,24,4,False,4350.0,41.6,4750.0,183.6,142.0,42
P100,2024-07-05,MO2408-P-4250,29,329,29,4,False,4250.0,19.4,4800.0,178.6,159.2,41
P100,2024-07-08,MO2408-P-4250,23,193,23,4,False,4250.0,33.0,4700.0,193.8,160.8,38
P100,2024-07-09,MO2408-P-4200,28,351,28,4,False,4200.0,18.2,4800.0,189.0,170.8,37
P100,2024-07-10,MO2408-P-4200,27,355,27,4,False,4200.0,18.0,4800.0,191.0,173.0,36
P100,2024-07-11,MO2408-P-4200,34,666,34,4,False,4200.0,9.6,4900.0,174.6,165.0,35
P100,2024-07-12,MO2408-P-4200,33,653,33,4,False,4200.0,9.8,4900.0,177.8,168.0,34
P100,2024-07-15,MO2408-P-4200,30,666,30,4,False,4200.0,9.6,4850.0,177.2,167.6,31
P100,2024-07-16,MO2408-P-4200,32,969,32,4,False,4200.0,6.6,4850.0,169.8,163.20000000000002,30
P100,2024-07-17,MO2408-P-4200,31,744,31,4,False,4200.0,8.6,4800.0,163.0,154.4,29
P100,2024-07-18,MO2408-P-4200,33,666,33,4,False,4200.0,9.6,4800.0,159.2,149.6,28
P100,2024-07-19,MO2408-P-4200,36,969,36,4,False,4200.0,6.6,4800.0,145.2,138.6,27
P100,2024-07-22,MO2409-P-3800,34,1280,34,4,False,3800.0,5.0,4850.0,248.0,243.0,59
P100,2024-07-23,MO2409-P-3800,31,695,31,4,False,3800.0,9.2,4700.0,242.6,233.4,58
P100,2024-07-24,MO2409-P-3800,29,571,29,4,False,3800.0,11.2,4650.0,247.6,236.4,57
P100,2024-07-25,MO2409-P-3800,29,581,29,4,False,3800.0,11.0,4650.0,244.4,233.4,56
P100,2024-07-26,MO2409-P-3800,35,914,35,4,False,3800.0,7.0,4700.0,215.0,208.0,55
P100,2024-07-29,MO2409-P-3800,33,969,33,4,False,3800.0,6.6,4700.0,224.8,218.20000000000002,52
P100,2024-07-30,MO2409-P-3800,36,1032,36,4,False,3800.0,6.2,4700.0,209.4,203.20000000000002,51
P100,2024-07-31,MO2409-P-3800,46,2285,46,4,False,3800.0,2.8,4900.0,192.6,189.79999999999998,50
P100,2024-08-01,MO2409-P-3800,44,2461,44,4,False,3800.0,2.6,4900.0,199.4,196.8,49
P100,2024-08-02,MO2409-P-3800,45,2133,45,4,False,3800.0,3.0,4800.0,185.0,182.0,48
P100,2024-08-05,MO2409-P-3800,35,780,35,4,False,3800.0,8.2,4700.0,213.4,205.20000000000002,45
P100,2024-08-06,MO2409-P-3800,40,1032,40,4,False,3800.0,6.2,4750.0,198.2,192.0,44
P100,2024-08-07,MO2409-P-3800,39,1454,39,4,False,3800.0,4.4,4750.0,201.2,196.79999999999998,43
P100,2024-08-08,MO2409-P-3800,42,1684,42,4,False,3800.0,3.8,4750.0,183.2,179.39999999999998,42
P100,2024-08-09,MO2409-P-3800,42,1391,42,4,False,3800.0,4.6,4700.0,179.0,174.4,41
P100,2024-08-12,MO2409-P-3800,48,1523,48,4,False,3800.0,4.2,4650.0,151.0,146.8,38
P100,2024-08-13,MO2409-P-3800,45,1882,45,4,False,3800.0,3.4,4700.0,164.8,161.4,37
P100,2024-08-14,MO2409-P-3800,44,2133,44,4,False,3800.0,3.0,4650.0,160.4,157.4,36
P100,2024-08-15,MO2409-P-3800,46,2909,46,4,False,3800.0,2.2,4700.0,160.2,158.0,35
P100,2024-08-16,MO2409-P-3800,50,2666,50,4,False,3800.0,2.4,4650.0,140.0,137.6,34
P100,2024-08-19,MO2409-P-3800,58,3200,58,4,False,3800.0,2.0,4650.0,121.6,119.6,31
P100,2024-08-20,MO2409-P-3800,45,2133,45,4,False,3800.0,3.0,4600.0,142.0,139.0,30
P100,2024-08-21,MO2410-P-4100,24,230,24,4,False,4100.0,27.8,4550.0,178.2,150.39999999999998,57
P100,2024-08-22,MO2410-P-4050,23,237,23,4,False,4050.0,27.0,4500.0,182.2,155.2,56
P100,2024-08-23,MO2410-P-4000,26,380,26,4,False,4000.0,16.8,4500.0,175.2,158.39999999999998,55
P100,2024-08-26,MO2410-P-4000,28,426,28,4,False,4000.0,15.0,4500.0,166.4,151.4,52
P100,2024-08-27,MO2410-P-4000,27,329,27,4,False,4000.0,19.4,4450.0,158.6,139.2,51
P100,2024-08-28,MO2410-P-4000,28,372,28,4,False,4000.0,17.2,4450.0,152.8,135.60000000000002,50
P100,2024-08-29,MO2410-P-4000,28,542,28,4,False,4000.0,11.8,4550.0,167.0,155.2,49
P100,2024-08-30,MO2410-P-4000,32,842,32,4,False,4000.0,7.6,4650.0,166.4,158.8,48
P100,2024-09-02,MO2410-P-4000,27,581,27,4,False,4000.0,11.0,4550.0,168.8,157.8,45
P100,2024-09-03,MO2410-P-4000,33,780,33,4,False,4000.0,8.2,4550.0,149.0,140.8,44
P100,2024-09-04,MO2410-P-4000,31,744,31,4,False,4000.0,8.6,4550.0,153.0,144.4,43
P100,2024-09-05,MO2410-P-4000,31,888,31,4,False,4000.0,7.2,4600.0,161.4,154.20000000000002,42
P100,2024-09-06,MO2410-P-4000,30,640,30,4,False,4000.0,10.0,4500.0,147.2,137.2,41
P100,2024-09-09,MO2410-P-4000,25,533,25,4,False,4000.0,12.0,4500.0,164.4,152.4,38
P100,2024-09-10,MO2410-P-4000,27,516,27,4,False,4000.0,12.4,4500.0,160.2,147.79999999999998,37
P100,2024-09-11,MO2410-P-4000,27,561,27,4,False,4000.0,11.4,4500.0,159.0,147.6,36
P100,2024-09-12,MO2410-P-4000,33,615,33,4,False,4000.0,10.4,4450.0,125.0,114.6,35
P100,2024-09-13,MO2410-P-4000,32,640,32,4,False,4000.0,10.0,4400.0,116.0,106.0,34
P100,2024-09-18,MO2411-P-3950,23,213,23,4,False,3950.0,30.0,4400.0,186.6,156.6,57
P100,2024-09-19,MO2411-P-3950,24,293,24,4,False,3950.0,21.8,4500.0,200.8,179.0,56
P100,2024-09-20,MO2411-P-3950,27,316,27,4,False,3950.0,20.2,4450.0,178.0,157.8,55
P100,2024-09-23,MO2411-P-3950,28,367,28,4,False,3950.0,17.4,4450.0,170.4,153.0,52
P100,2024-09-24,MO2411-P-3950,34,888,34,4,False,3950.0,7.2,4650.0,171.8,164.60000000000002,51
P100,2024-09-25,MO2411-P-3950,34,1882,34,4,False,3950.0,3.4,4700.0,180.0,176.6,50
P100,2024-09-26,MO2411-P-3950,47,3555,47,4,False,3950.0,1.8,4850.0,161.8,160.0,49
P100,2024-09-27,MO2411-P-3950,60,4571,60,4,False,3950.0,1.4,5100.0,160.6,159.2,48
P100,2024-09-30,MO2411-P-3950,37,4571,37,4,False,3950.0,1.4,5700.0,389.4,388.0,45
P100,2024-10-08,MO2411-P-3950,23,774,23,3,False,3950.0,6.2,6200.0,613.8,607.5999999999999,37
P100,2024-10-09,MO2411-P-3950,31,857,31,3,False,3950.0,5.6,5700.0,356.0,350.4,36
P100,2024-10-10,MO2411-P-3950,30,2181,30,3,False,3950.0,2.2,5700.0,351.2,349.0,35
P100,2024-10-11,MO2411-P-3950,29,1263,29,3,False,3950.0,3.8,5400.0,315.0,311.2,34
P100,2024-10-14,MO2411-P-3950,40,2666,40,3,False,3950.0,1.8,5600.0,255.0,253.2,31
P100,2024-10-15,MO2411-P-3950,42,2181,42,3,False,3950.0,2.2,5500.0,225.4,223.20000000000002,30
P100,2024-10-16,MO2411-P-3950,45,3000,45,3,False,3950.0,1.6,5500.0,215.8,214.20000000000002,29
P100,2024-10-17,MO2411-P-3950,43,2666,43,3,False,3950.0,1.8,5500.0,223.4,221.6,28
P100,2024-10-18,MO2411-P-3950,50,2000,50,3,False,3950.0,2.4,5700.0,219.0,216.6,27
P100,2024-10-21,MO2412-P-3800,31,1500,31,3,False,3800.0,3.2,5900.0,402.6,399.40000000000003,59
P100,2024-10-22,MO2412-P-3800,34,1714,34,3,False,3800.0,2.8,5900.0,379.4,376.59999999999997,58
P100,2024-10-23,MO2412-P-3800,35,2000,35,3,False,3800.0,2.4,5900.0,368.0,365.6,57
P100,2024-10-24,MO2412-P-3800,35,2181,35,3,False,3800.0,2.2,5900.0,357.8,355.6,56
P100,2024-10-25,MO2412-P-3800,39,2666,39,3,False,3800.0,1.8,6000.0,340.0,338.2,55
P100,2024-10-28,MO2412-P-3800,39,8000,39,3,False,3800.0,0.6,6100.0,356.8,356.2,52
P100,2024-10-29,MO2412-P-3800,40,2400,40,3,False,3800.0,2.0,6000.0,333.0,331.0,51
P100,2024-10-30,MO2412-P-3800,42,6000,42,3,False,3800.0,0.8,6000.0,320.2,319.4,50
P100,2024-10-31,MO2412-P-3800,43,2400,43,3,False,3800.0,2.0,6100.0,332.0,330.0,49
P100,2024-11-01,MO2412-P-3800,39,2666,39,3,False,3800.0,1.8,5900.0,337.4,335.59999999999997,48
P100,2024-11-04,MO2412-P-3800,37,2666,37,3,False,3800.0,1.8,6100.0,371.2,369.4,45
P100,2024-11-05,MO2412-P-3800,41,2400,41,3,False,3800.0,2.0,6300.0,365.4,363.4,44
P100,2024-11-06,MO2412-P-3800,44,1846,44,3,False,3800.0,2.6,6300.0,342.6,340.0,43
P100,2024-11-07,MO2412-P-3800,51,1846,51,3,False,3800.0,2.6,6400.0,313.0,310.4,42
P100,2024-11-08,MO2412-P-3800,54,1600,54,3,False,3800.0,3.0,6400.0,298.0,295.0,41
P100,2024-11-11,MO2412-P-3800,54,2000,54,3,False,3800.0,2.4,6600.0,314.0,311.6,38
P100,2024-11-12,MO2412-P-3800,59,1714,59,3,False,3800.0,2.8,6500.0,280.4,277.59999999999997,37
P100,2024-11-13,MO2412-P-3800,60,2400,60,3,False,3800.0,2.0,6500.0,273.6,271.6,36
P100,2024-11-14,MO2412-P-3800,59,3000,59,3,False,3800.0,1.6,6300.0,256.8,255.20000000000002,35
P100,2024-11-15,MO2412-P-3800,65,3428,65,3,False,3800.0,1.4,6100.0,217.6,216.2,34
P100,2024-11-18,MO2412-P-3800,51,8000,51,3,False,3800.0,0.6,6000.0,260.2,259.59999999999997,31
P100,2024-11-19,MO2412-P-3800,60,24000,60,3,False,3800.0,0.2,6100.0,234.6,234.4,30
P100,2024-11-20,MO2501-P-5100,21,142,21,3,False,5100.0,33.8,6300.0,368.2,334.4,57
P100,2024-11-21,MO2501-P-5100,21,163,21,3,False,5100.0,29.4,6300.0,364.6,335.20000000000005,56
P100,2024-11-22,MO2501-P-5100,20,97,20,3,False,5100.0,49.4,6000.0,333.8,284.40000000000003,55
P100,2024-11-25,MO2501-P-5100,18,101,18,3,False,5100.0,47.4,6100.0,372.8,325.40000000000003,52
P100,2024-11-26,MO2501-P-5100,18,95,18,3,False,5100.0,50.4,6000.0,347.0,296.6,51
P100,2024-11-27,MO2501-P-5100,24,156,24,3,False,5100.0,30.6,6100.0,294.8,264.2,50
P100,2024-11-28,MO2501-P-5100,21,160,21,3,False,5100.0,30.0,6100.0,315.8,285.8,49
P100,2024-11-29,MO2501-P-5100,23,258,23,3,False,5100.0,18.6,6200.0,310.6,292.0,48
P100,2024-12-02,MO2501-P-5100,26,296,26,3,False,5100.0,16.2,6300.0,300.0,283.8,45
P100,2024-12-03,MO2501-P-5100,26,320,26,3,False,5100.0,15.0,6300.0,296.6,281.6,44
P100,2024-12-04,MO2501-P-5100,24,263,24,3,False,5100.0,18.2,6200.0,298.4,280.2,43
P100,2024-12-05,MO2501-P-5100,25,296,25,3,False,5100.0,16.2,6300.0,307.6,291.40000000000003,42
P100,2024-12-06,MO2501-P-5100,31,470,31,3,False,5100.0,10.2,6300.0,252.4,242.20000000000002,41
P100,2024-12-09,MO2501-P-5100,27,461,27,3,False,5100.0,10.4,6300.0,281.0,270.6,38
P100,2024-12-10,MO2501-P-5100,27,774,27,3,False,5100.0,6.2,6400.0,291.0,284.8,37
P100,2024-12-11,MO2501-P-5100,37,727,37,3,False,5100.0,6.6,6400.0,228.4,221.8,36
P100,2024-12-12,MO2501-P-5100,35,774,35,3,False,5100.0,6.2,6500.0,250.6,244.4,35
P100,2024-12-13,MO2501-P-5100,31,705,31,3,False,5100.0,6.8,6400.0,253.2,246.39999999999998,34
P100,2024-12-16,MO2501-P-5100,32,923,32,3,False,5100.0,5.2,6300.0,229.8,224.60000000000002,31
P100,2024-12-17,MO2501-P-5100,35,800,35,3,False,5100.0,6.0,6100.0,188.2,182.2,30
P100,2024-12-18,MO2501-P-5100,31,1142,31,3,False,5100.0,4.2,6200.0,219.0,214.8,29
P100,2024-12-19,MO2501-P-5100,34,1090,34,3,False,5100.0,4.4,6200.0,202.8,198.4,28
P100,2024-12-20,MO2501-P-5100,34,1411,34,3,False,5100.0,3.4,6300.0,214.0,210.6,27
P100,2024-12-23,MO2502-P-5300,19,98,19,3,False,5300.0,48.8,6100.0,306.8,258.0,59
P100,2024-12-24,MO2502-P-5300,19,123,19,3,False,5300.0,38.8,6200.0,319.0,280.2,58
P100,2024-12-25,MO2502-P-5300,19,111,19,3,False,5300.0,43.2,6100.0,294.6,251.40000000000003,57
P100,2024-12-26,MO2502-P-5300,19,137,19,3,False,5300.0,35.0,6200.0,309.4,274.4,56
P100,2024-12-27,MO2502-P-5300,20,179,20,3,False,5300.0,26.8,6200.0,291.4,264.59999999999997,55
P100,2024-12-30,MO2502-P-5300,23,193,23,3,False,5300.0,24.8,6100.0,246.8,222.0,52
P100,2024-12-31,MO2502-P-5300,16,108,16,3,False,5300.0,44.2,6000.0,299.6,255.40000000000003,51
P100,2025-01-02,MO2502-P-5300,15,58,15,3,False,5300.0,82.6,5800.0,284.0,201.4,49
P100,2025-01-03,MO2502-P-5200,16,50,16,3,False,5200.0,96.0,5600.0,256.6,160.60000000000002,48
P100,2025-01-06,MO2502-P-5000,19,81,19,3,False,5000.0,59.0,5600.0,260.0,201.0,45
P100,2025-01-07,MO2502-P-5000,20,132,20,3,False,5000.0,36.2,5700.0,254.2,218.0,44
P100,2025-01-08,MO2502-P-5000,18,122,18,3,False,5000.0,39.2,5700.0,265.2,226.0,43
P100,2025-01-09,MO2502-P-5000,18,120,18,3,False,5000.0,40.0,5700.0,266.0,226.0,42
P100,2025-01-10,MO2502-P-5000,21,84,21,3,False,5000.0,56.6,5500.0,218.4,161.8,41
P100,2025-01-13,MO2502-P-4950,17,107,17,3,False,4950.0,44.6,5600.0,261.2,216.6,38
P100,2025-01-14,MO2502-P-4950,24,263,24,3,False,4950.0,18.2,5800.0,242.0,223.8,37
P100,2025-01-15,MO2502-P-4950,22,260,22,3,False,4950.0,18.4,5800.0,243.8,225.4,36
P100,2025-01-16,MO2502-P-4950,24,289,24,3,False,4950.0,16.6,5800.0,237.8,221.20000000000002,35
P100,2025-01-17,MO2502-P-4950,28,347,28,3,False,4950.0,13.8,5800.0,208.0,194.2,34
P100,2025-01-20,MO2502-P-4950,26,545,26,3,False,4950.0,8.8,5900.0,230.2,221.39999999999998,31
P100,2025-01-21,MO2502-P-4950,29,750,29,3,False,4950.0,6.4,5900.0,207.4,201.0,30
P100,2025-01-22,MO2503-P-3900,37,1411,37,3,False,3900.0,3.4,5900.0,322.6,319.20000000000005,57
P100,2025-01-23,MO2503-P-3900,44,1714,44,3,False,3900.0,2.8,5800.0,271.6,268.8,56
P100,2025-01-24,MO2503-P-3900,51,1846,51,3,False,3900.0,2.6,5900.0,245.6,243.0,55
P100,2025-01-27,MO2503-P-3900,50,1600,50,3,False,3900.0,3.0,5800.0,240.0,237.0,52
P100,2025-02-05,MO2503-P-3900,47,8000,47,3,False,3900.0,0.6,5900.0,255.4,254.8,43
P100,2025-02-06,MO2503-P-3900,62,3000,62,3,False,3900.0,1.6,6000.0,210.8,209.20000000000002,42
P100,2025-02-07,MO2503-P-3900,64,3000,64,3,False,3900.0,1.6,6100.0,212.4,210.8,41
P100,2025-02-10,MO2503-P-3900,58,3428,58,3,False,3900.0,1.4,6200.0,243.6,242.2,38
P100,2025-02-11,MO2503-P-3900,59,3428,59,3,False,3900.0,1.4,6200.0,235.8,234.4,37
P100,2025-02-12,MO2503-P-3900,62,3428,62,3,False,3900.0,1.4,6300.0,235.4,234.0,36
P100,2025-02-13,MO2503-P-3900,67,3428,67,3,False,3900.0,1.4,6200.0,208.6,207.2,35
P100,2025-02-14,MO2503-P-3900,79,3000,79,3,False,3900.0,1.6,6200.0,180.0,178.4,34
P100,2025-02-17,MO2503-P-3900,64,3428,64,3,False,3900.0,1.4,6300.0,228.2,226.79999999999998,31
P100,2025-02-18,MO2503-P-3900,81,3428,81,3,False,3900.0,1.4,6100.0,168.6,167.2,30
P100,2025-02-19,MO2504-P-5200,25,358,25,3,False,5200.0,13.4,6300.0,281.2,267.8,57
P100,2025-02-20,MO2504-P-5200,27,375,27,3,False,5200.0,12.8,6300.0,269.2,256.4,56
P100,2025-02-21,MO2504-P-5200,32,648,32,3,False,5200.0,7.4,6400.0,247.8,240.4,55
P100,2025-02-24,MO2504-P-5200,24,585,24,3,False,5200.0,8.2,6500.0,326.6,318.40000000000003,52
P100,2025-02-25,MO2504-P-5200,28,615,28,3,False,5200.0,7.8,6400.0,276.0,268.2,51
P100,2025-02-26,MO2504-P-5200,27,827,27,3,False,5200.0,5.8,6500.0,302.2,296.4,50
P100,2025-02-27,MO2504-P-5200,27,800,27,3,False,5200.0,6.0,6500.0,301.2,295.2,49
P100,2025-02-28,MO2504-P-5200,24,375,24,3,False,5200.0,12.8,6300.0,281.8,269.0,48
P100,2025-03-03,MO2504-P-5200,24,428,24,3,False,5200.0,11.2,6300.0,283.2,272.0,45
P100,2025-03-04,MO2504-P-5200,25,500,25,3,False,5200.0,9.6,6400.0,298.6,289.0,44
P100,2025-03-05,MO2504-P-5200,27,774,27,3,False,5200.0,6.2,6400.0,282.0,275.8,43
P100,2025-03-06,MO2504-P-5200,33,1090,33,3,False,5200.0,4.4,6500.0,247.6,243.2,42
P100,2025-03-07,MO2504-P-5200,21,640,21,2,False,5200.0,5.0,6500.0,255.8,250.8,41
P100,2025-03-10,MO2504-P-5200,21,695,21,2,False,5200.0,4.6,6500.0,265.2,260.59999999999997,38
P100,2025-03-11,MO2504-P-5200,19,727,19,2,False,5200.0,4.4,6600.0,301.2,296.8,37
P100,2025-03-12,MO2504-P-5200,20,941,20,2,False,5200.0,3.4,6600.0,281.4,278.0,36
P100,2025-03-13,MO2504-P-5200,20,888,20,2,False,5200.0,3.6,6500.0,266.2,262.59999999999997,35
P100,2025-03-14,MO2504-P-5200,23,1142,23,2,False,5200.0,2.8,6600.0,249.0,246.2,34
P100,2025-03-17,MO2504-P-5200,23,1454,23,2,False,5200.0,2.2,6600.0,254.4,252.20000000000002,31
P100,2025-03-18,MO2504-P-5200,25,1333,25,2,False,5200.0,2.4,6600.0,232.2,229.79999999999998,30
P100,2025-03-19,MO2505-P-5600,13,137,13,2,False,5600.0,23.2,6600.0,334.0,310.8,57
P100,2025-03-20,MO2505-P-5600,15,130,15,2,False,5600.0,24.6,6500.0,285.4,260.79999999999995,56
P100,2025-03-21,MO2505-P-5600,13,98,13,2,False,5600.0,32.6,6400.0,287.6,255.00000000000003,55
P100,2025-03-24,MO2505-P-5600,11,106,11,2,False,5600.0,30.0,6400.0,306.6,276.6,52
P100,2025-03-25,MO2505-P-5600,13,108,13,2,False,5600.0,29.6,6300.0,259.4,229.79999999999998,51
P100,2025-03-26,MO2505-P-5600,14,132,14,2,False,5600.0,24.2,6300.0,245.8,221.60000000000002,50
P100,2025-03-27,MO2505-P-5600,14,137,14,2,False,5600.0,23.2,6300.0,238.4,215.20000000000002,49
P100,2025-03-28,MO2505-P-5600,12,115,12,2,False,5600.0,27.8,6300.0,270.0,242.2,48
P100,2025-03-31,MO2505-P-5600,13,94,13,2,False,5600.0,33.8,6200.0,231.8,198.0,45
P100,2025-04-01,MO2505-P-5600,11,106,11,2,False,5600.0,30.0,6300.0,277.4,247.39999999999998,44
P100,2025-04-02,MO2505-P-5600,12,121,12,2,False,5600.0,26.4,6300.0,255.0,228.6,43
P100,2025-04-03,MO2505-P-5600,13,89,13,2,False,5600.0,35.6,6200.0,234.2,198.6,42
P100,2025-04-07,MO2505-P-5500,0,8,0,2,False,5500.0,400.0,5500.0,400.0,0.0,38
P100,2025-04-08,MO2505-P-4900,18,52,18,3,False,4900.0,91.6,5500.0,303.0,211.4,37
P100,2025-04-09,MO2505-P-4900,18,74,18,3,False,4900.0,64.4,5700.0,326.8,262.4,36
P100,2025-04-10,MO2505-P-4900,23,148,23,3,False,4900.0,32.4,5800.0,270.6,238.20000000000002,35
P100,2025-04-11,MO2505-P-4900,23,235,23,3,False,4900.0,20.4,5900.0,279.4,259.0,34
P100,2025-04-14,MO2505-P-4900,30,307,30,3,False,4900.0,15.6,5900.0,230.0,214.4,31
P100,2025-04-15,MO2505-P-4900,28,413,28,3,False,4900.0,11.6,5900.0,232.2,220.6,30
P100,2025-04-16,MO2505-P-4900,29,338,29,3,False,4900.0,14.2,5800.0,214.4,200.20000000000002,29
P100,2025-04-17,MO2505-P-4900,32,452,32,3,False,4900.0,10.6,5800.0,187.2,176.6,28
P100,2025-04-18,MO2505-P-4900,32,470,32,3,False,4900.0,10.2,5800.0,185.0,174.8,27
P100,2025-04-21,MO2506-P-3900,36,1043,36,3,False,3900.0,4.6,6000.0,351.8,347.2,59
P100,2025-04-22,MO2506-P-3900,45,827,45,3,False,3900.0,5.8,5900.0,284.4,278.59999999999997,58
P100,2025-04-23,MO2506-P-3900,41,1043,41,3,False,3900.0,4.6,6000.0,317.2,312.59999999999997,57
P100,2025-04-24,MO2506-P-3900,44,923,44,3,False,3900.0,5.2,5900.0,286.0,280.8,56
P100,2025-04-25,MO2506-P-3900,47,923,47,3,False,3900.0,5.2,5900.0,269.6,264.40000000000003,55
P100,2025-04-28,MO2506-P-3900,40,1000,40,3,False,3900.0,4.8,5900.0,301.4,296.59999999999997,52
P100,2025-04-29,MO2506-P-3900,44,1000,44,3,False,3900.0,4.8,5900.0,281.0,276.2,51
P100,2025-04-30,MO2506-P-3900,40,857,40,3,False,3900.0,5.6,6000.0,318.8,313.2,50
P100,2025-05-06,MO2506-P-3900,53,1714,53,3,False,3900.0,2.8,6100.0,254.0,251.2,44
P100,2025-05-07,MO2506-P-3900,54,1846,54,3,False,3900.0,2.6,6100.0,251.0,248.4,43
P100,2025-05-08,MO2506-P-3900,50,2000,50,3,False,3900.0,2.4,6200.0,277.0,274.6,42
P100,2025-05-09,MO2506-P-3900,52,2000,52,3,False,3900.0,2.4,6100.0,258.0,255.6,41
P100,2025-05-12,MO2506-P-3900,52,2181,52,3,False,3900.0,2.2,6200.0,266.4,264.2,38
P100,2025-05-13,MO2506-P-3900,49,2181,49,3,False,3900.0,2.2,6200.0,281.2,279.0,37
P100,2025-05-14,MO2506-P-3900,53,8000,53,3,False,3900.0,0.6,6200.0,259.6,259.0,36
P100,2025-05-15,MO2506-P-3900,53,2666,53,3,False,3900.0,1.8,6100.0,246.0,244.2,35
P100,2025-05-16,MO2506-P-3900,55,2666,55,3,False,3900.0,1.8,6100.0,240.6,238.79999999999998,34
P100,2025-05-19,MO2506-P-3900,62,3428,62,3,False,3900.0,1.4,6100.0,214.8,213.4,31
P100,2025-05-20,MO2506-P-3900,74,4000,74,3,False,3900.0,1.2,6100.0,185.4,184.20000000000002,30
P100,2025-05-21,MO2507-P-5200,21,184,21,3,False,5200.0,26.0,6100.0,299.6,273.6,57
P100,2025-05-22,MO2507-P-5200,18,136,18,3,False,5200.0,35.2,6100.0,339.4,304.2,56
P100,2025-05-23,MO2507-P-5200,17,107,17,3,False,5200.0,44.8,6000.0,325.0,280.2,55
P100,2025-05-26,MO2507-P-5200,20,121,20,3,False,5200.0,39.6,6000.0,290.4,250.79999999999998,52
P100,2025-05-27,MO2507-P-5200,20,138,20,3,False,5200.0,34.6,6000.0,286.6,252.00000000000003,51
P100,2025-05-28,MO2507-P-5200,19,134,19,3,False,5200.0,35.8,6000.0,296.8,261.0,50
P100,2025-05-29,MO2507-P-5200,22,216,22,3,False,5200.0,22.2,6100.0,273.2,251.0,49
P100,2025-05-30,MO2507-P-5200,24,190,24,3,False,5200.0,25.2,6000.0,240.0,214.8,48
P100,2025-06-03,MO2507-P-5200,20,240,20,3,False,5200.0,20.0,6100.0,282.4,262.4,44
P100,2025-06-04,MO2507-P-5200,25,307,25,3,False,5200.0,15.6,6100.0,242.4,226.8,43
P100,2025-06-05,MO2507-P-5200,23,342,23,3,False,5200.0,14.0,6200.0,277.2,263.2,42
P100,2025-06-06,MO2507-P-5200,23,347,23,3,False,5200.0,13.8,6200.0,273.2,259.4,41
P100,2025-06-09,MO2507-P-5200,29,500,29,3,False,5200.0,9.6,6200.0,223.2,213.6,38
P100,2025-06-10,MO2507-P-5200,24,387,24,3,False,5200.0,12.4,6200.0,253.0,240.6,37
P100,2025-06-11,MO2507-P-5200,27,436,27,3,False,5200.0,11.0,6200.0,233.0,222.0,36
P100,2025-06-12,MO2507-P-5200,28,387,28,3,False,5200.0,12.4,6200.0,231.2,218.79999999999998,35
P100,2025-06-13,MO2507-P-5200,29,315,29,3,False,5200.0,15.2,6100.0,208.2,193.0,34
P100,2025-06-16,MO2507-P-5200,36,489,36,3,False,5200.0,9.8,6100.0,171.6,161.79999999999998,31
P100,2025-06-17,MO2507-P-5200,37,510,37,3,False,5200.0,9.4,6100.0,166.2,156.79999999999998,30
P100,2025-06-18,MO2508-P-5300,22,146,22,3,False,5300.0,32.8,6100.0,270.0,237.2,57
P100,2025-06-19,MO2508-P-5300,23,121,23,3,False,5300.0,39.4,6000.0,237.6,198.2,56
P100,2025-06-20,MO2508-P-5300,21,125,21,3,False,5300.0,38.4,6000.0,242.8,204.4,55
P100,2025-06-23,MO2508-P-5300,20,170,20,3,False,5300.0,28.2,6100.0,263.2,235.0,52
P100,2025-06-24,MO2508-P-5300,24,289,24,3,False,5300.0,16.6,6200.0,246.6,230.0,51
P100,2025-06-25,MO2508-P-5300,25,324,25,3,False,5300.0,14.8,6300.0,257.8,243.0,50
P100,2025-06-26,MO2508-P-5300,21,275,21,2,False,5300.0,11.6,6200.0,197.0,185.4,49
