variant,date,contract,side,qty,center_close,exec_price,fee,slippage_cash,reason
P50,2025-01-14,MO2502-P-4950,buy,9,18.2,19.11,162.0,819.0,new_contract
P50,2025-01-15,MO2502-P-4950,buy,3,18.4,19.32,54.0,276.0,target_increase
P50,2025-01-20,MO2502-P-4950,buy,2,8.8,9.24,36.0,88.00000000000001,target_increase
P50,2025-01-22,MO2502-P-4950,buy,1,7.0,7.35,18.0,35.0,target_increase
P50,2025-01-23,MO2502-P-4950,sell,15,6.6,6.27,270.0,495.0,contract_switch
P50,2025-01-23,MO2503-P-3900,buy,19,2.8,3.0,342.0,380.0,new_contract
P50,2025-01-24,MO2503-P-3900,buy,3,2.6,2.8000000000000003,54.0,60.00000000000001,target_increase
P50,2025-01-27,MO2503-P-3900,buy,4,3.0,3.2,72.0,80.0,target_increase
P50,2025-02-07,MO2503-P-3900,buy,5,1.6,1.8,90.0,100.0,target_increase
P50,2025-02-10,MO2503-P-3900,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P50,2025-02-14,MO2503-P-3900,buy,2,1.6,1.8,36.0,40.0,target_increase
P50,2025-02-17,MO2503-P-3900,buy,6,1.4,1.5999999999999999,108.0,120.00000000000001,target_increase
P50,2025-02-19,MO2503-P-3900,buy,1,1.2,1.4,18.0,20.0,target_increase
P50,2025-02-20,MO2503-P-3900,sell,41,1.2,1.0,738.0,820.0000000000001,contract_switch
P50,2025-02-20,MO2504-P-5200,buy,13,13.0,13.65,234.0,845.0000000000001,new_contract
P50,2025-02-21,MO2504-P-5200,buy,1,7.4,7.7700000000000005,18.0,37.00000000000001,target_increase
P50,2025-02-24,MO2504-P-5200,buy,2,8.2,8.61,36.0,82.0,target_increase
P50,2025-03-07,MO2504-P-5200,buy,1,5.0,5.25,18.0,25.0,target_increase
P50,2025-03-20,MO2504-P-5200,sell,17,2.8,2.5999999999999996,306.0,340.00000000000006,contract_switch
P50,2025-03-20,MO2505-P-5600,buy,7,25.0,26.25,126.0,875.0,new_contract
P50,2025-03-21,MO2505-P-5600,buy,1,32.0,33.6,18.0,160.0,target_increase
P50,2025-04-08,MO2505-P-5600,sell,8,366.6,348.27000000000004,144.0,14664.000000000002,contract_switch
P50,2025-04-09,MO2505-P-4900,buy,9,64.4,67.62,162.0,2898.0000000000005,new_contract
P50,2025-04-11,MO2505-P-4900,buy,3,20.4,21.419999999999998,54.0,306.0,target_increase
P50,2025-04-15,MO2505-P-4900,buy,3,11.6,12.18,54.0,173.99999999999997,target_increase
P50,2025-04-18,MO2505-P-4900,buy,1,10.2,10.709999999999999,18.0,51.0,target_increase
P50,2025-04-22,MO2505-P-4900,sell,16,5.6,5.319999999999999,288.0,447.99999999999994,contract_switch
P50,2025-04-22,MO2506-P-3900,buy,18,5.8,6.09,324.0,522.0,new_contract
P50,2025-04-23,MO2506-P-3900,buy,5,4.6,4.83,90.0,114.99999999999999,target_increase
P50,2025-04-28,MO2506-P-3900,buy,1,4.8,5.04,18.0,24.0,target_increase
P50,2025-05-07,MO2506-P-3900,buy,3,2.6,2.8000000000000003,54.0,60.00000000000001,target_increase
P50,2025-05-19,MO2506-P-3900,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P50,2025-05-20,MO2506-P-3900,buy,3,1.2,1.4,54.0,60.00000000000001,target_increase
P50,2025-05-21,MO2506-P-3900,buy,6,1.0,1.2,108.0,120.00000000000001,target_increase
P50,2025-05-22,MO2506-P-3900,sell,37,1.4,1.2,666.0,740.0,contract_switch
P50,2025-05-22,MO2507-P-5200,buy,11,35.2,36.96,198.0,1936.0000000000002,new_contract
P50,2025-06-03,MO2507-P-5200,buy,1,19.6,20.580000000000002,18.0,98.00000000000001,target_increase
P50,2025-06-05,MO2507-P-5200,buy,1,14.0,14.7,18.0,70.0,target_increase
P50,2025-06-10,MO2507-P-5200,buy,2,12.4,13.02,36.0,124.00000000000003,target_increase
P50,2025-06-17,MO2507-P-5200,buy,3,9.4,9.870000000000001,54.0,141.0,target_increase
P50,2025-06-18,MO2507-P-5200,buy,1,9.6,10.08,18.0,48.0,target_increase
P50,2025-06-19,MO2507-P-5200,sell,19,11.6,11.02,342.0,1102.0,contract_switch
P50,2025-06-19,MO2508-P-5300,buy,11,39.4,41.37,198.0,2167.0,new_contract
P50,2025-06-20,MO2508-P-5300,buy,1,38.4,40.32,18.0,192.0,target_increase
P50,2025-06-26,MO2508-P-5300,buy,1,11.6,12.18,18.0,57.99999999999999,target_increase
P50,2025-07-16,MO2508-P-5300,buy,2,4.0,4.2,36.0,40.0,target_increase
P50,2025-07-18,MO2508-P-5300,buy,3,3.0,3.2,54.0,60.00000000000001,target_increase
P50,2025-07-22,MO2508-P-5300,sell,18,2.4,2.1999999999999997,324.0,360.0,contract_switch
P50,2025-07-22,MO2509-P-4000,buy,20,4.0,4.2,360.0,400.0,new_contract
P50,2025-07-23,MO2509-P-4000,buy,2,4.4,4.62,36.0,44.00000000000001,target_increase
P50,2025-08-05,MO2509-P-4000,buy,5,2.8,3.0,90.0,100.0,target_increase
P50,2025-08-11,MO2509-P-4000,buy,2,2.6,2.8000000000000003,36.0,40.0,target_increase
P50,2025-08-12,MO2509-P-4000,buy,2,2.2,2.4000000000000004,36.0,40.0,target_increase
P50,2025-08-18,MO2509-P-4000,buy,1,1.2,1.4,18.0,20.0,target_increase
P50,2025-08-21,MO2509-P-4000,sell,32,1.2,1.0,576.0,640.0,contract_switch
P50,2025-08-21,MO2510-P-5800,buy,9,10.2,10.709999999999999,162.0,459.0,new_contract
P50,2025-08-25,MO2510-P-5800,buy,1,9.4,9.870000000000001,18.0,47.0,target_increase
P50,2025-08-28,MO2510-P-5800,buy,1,8.6,9.03,18.0,43.0,target_increase
P50,2025-09-08,MO2510-P-5800,buy,1,8.2,8.61,18.0,41.0,target_increase
P50,2025-09-12,MO2510-P-5800,buy,1,5.6,5.88,18.0,27.999999999999996,target_increase
P50,2025-09-15,MO2510-P-5800,buy,1,7.2,7.5600000000000005,18.0,36.00000000000001,target_increase
P50,2025-09-22,MO2510-P-5800,buy,2,2.4,2.6,36.0,40.0,target_increase
P50,2025-09-23,MO2510-P-5800,sell,16,3.0,2.8,288.0,320.0,contract_switch
P50,2025-09-23,MO2511-P-6300,buy,7,52.4,55.019999999999996,126.0,1834.0,new_contract
P50,2025-09-25,MO2511-P-6300,buy,1,30.6,32.13,18.0,153.00000000000003,target_increase
P50,2025-10-10,MO2511-P-6300,buy,3,10.8,11.34,54.0,162.0,target_increase
P50,2025-10-23,MO2511-P-6300,sell,11,6.6,6.27,198.0,363.00000000000006,contract_switch
P50,2025-10-23,MO2512-P-4900,buy,14,4.8,5.04,252.0,336.0,new_contract
P50,2025-10-24,MO2512-P-4900,buy,1,4.2,4.41,18.0,21.000000000000004,target_increase
P50,2025-10-27,MO2512-P-4900,buy,1,3.2,3.4000000000000004,18.0,20.0,target_increase
P50,2025-11-03,MO2512-P-4900,buy,1,3.2,3.4000000000000004,18.0,20.0,target_increase
P50,2025-11-04,MO2512-P-4900,buy,2,3.0,3.2,36.0,40.0,target_increase
P50,2025-11-10,MO2512-P-4900,buy,2,1.8,2.0,36.0,40.0,target_increase
P50,2025-11-18,MO2512-P-4900,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P50,2025-11-19,MO2512-P-4900,buy,2,1.2,1.4,36.0,40.0,target_increase
P50,2025-11-20,MO2512-P-4900,sell,25,1.4,1.2,450.0,500.0,contract_switch
P50,2025-11-20,MO2601-P-6400,buy,7,33.4,35.07,126.0,1169.0,new_contract
P50,2025-11-21,MO2601-P-6400,buy,1,64.8,68.03999999999999,18.0,324.0,target_increase
P50,2025-11-25,MO2601-P-6400,sell,8,37.0,35.15,144.0,1480.0,contract_switch
P50,2025-11-25,MO2601-P-6300,buy,6,27.2,28.56,108.0,816.0,new_contract
P50,2025-11-26,MO2601-P-6300,buy,2,23.0,24.15,36.0,230.00000000000003,target_increase
P50,2025-11-27,MO2601-P-6300,buy,1,20.4,21.419999999999998,18.0,102.0,target_increase
P50,2025-12-05,MO2601-P-6300,buy,1,9.0,9.45,18.0,45.0,target_increase
P50,2025-12-08,MO2601-P-6300,buy,1,6.8,7.14,18.0,34.0,target_increase
P50,2025-12-16,MO2601-P-6300,buy,1,8.4,8.82,18.0,42.00000000000001,target_increase
P50,2025-12-18,MO2601-P-6300,sell,12,7.0,6.65,216.0,420.0,contract_switch
P50,2025-12-18,MO2602-P-6300,buy,8,24.0,25.2,144.0,960.0000000000001,new_contract
P50,2025-12-22,MO2602-P-6300,buy,1,14.0,14.7,18.0,70.0,target_increase
P50,2025-12-25,MO2602-P-6300,buy,1,7.4,7.7700000000000005,18.0,37.00000000000001,target_increase
P50,2025-12-29,MO2602-P-6300,buy,1,8.8,9.24,18.0,44.00000000000001,target_increase
P50,2026-01-08,MO2602-P-6300,buy,2,3.4,3.6,36.0,40.0,target_increase
P50,2026-01-12,MO2602-P-6300,buy,2,3.8,4.0,36.0,40.0,target_increase
P50,2026-01-16,MO2602-P-6300,buy,2,2.6,2.8000000000000003,36.0,40.0,target_increase
P50,2026-01-19,MO2602-P-6300,buy,1,2.0,2.2,18.0,20.0,target_increase
P50,2026-01-20,MO2602-P-6300,sell,18,2.6,2.4,324.0,360.0,contract_switch
P50,2026-01-20,MO2603-P-4900,buy,19,2.2,2.4000000000000004,342.0,380.0,new_contract
P50,2026-01-21,MO2603-P-4900,buy,2,2.2,2.4000000000000004,36.0,40.0,target_increase
P50,2026-01-22,MO2603-P-4900,buy,4,2.0,2.2,72.0,80.0,target_increase
P50,2026-02-10,MO2603-P-4900,buy,3,2.2,2.4000000000000004,54.0,60.00000000000001,target_increase
P50,2026-02-12,MO2603-P-4900,buy,1,2.0,2.2,18.0,20.0,target_increase
P50,2026-02-13,MO2603-P-4900,buy,1,2.8,3.0,18.0,20.0,target_increase
P50,2026-02-25,MO2603-P-4900,sell,30,1.0,0.8,540.0,600.0,contract_switch
P50,2026-02-25,MO2604-P-7100,buy,9,21.4,22.47,162.0,963.0000000000001,new_contract
P50,2026-02-26,MO2604-P-7100,buy,1,17.4,18.27,18.0,87.0,target_increase
P50,2026-03-19,MO2604-P-7100,sell,10,40.6,38.57,180.0,2030.0000000000005,contract_switch
P50,2026-03-19,MO2605-P-7200,buy,7,114.8,120.53999999999999,126.0,4018.0,new_contract
P50,2026-03-23,MO2605-P-7200,sell,7,341.8,324.71000000000004,126.0,11963.0,contract_switch
P50,2026-03-23,MO2605-P-7100,buy,6,308.2,323.61,108.0,9246.0,new_contract
P50,2026-03-24,MO2605-P-7100,sell,6,166.4,158.08,108.0,4992.0,contract_switch
P50,2026-03-24,MO2605-P-7000,buy,6,142.2,149.31,108.0,4266.0,new_contract
P50,2026-03-25,MO2605-P-7000,sell,6,101.4,96.33000000000001,108.0,3042.0,contract_switch
P50,2026-03-25,MO2605-P-6600,buy,11,51.0,53.55,198.0,2805.0000000000005,new_contract
P50,2026-03-27,MO2605-P-6600,buy,1,55.6,58.38,18.0,278.0,target_increase
P50,2026-03-30,MO2605-P-6600,buy,1,57.6,60.480000000000004,18.0,288.00000000000006,target_increase
P50,2026-04-09,MO2605-P-6600,buy,2,17.6,18.48,36.0,176.00000000000003,target_increase
P50,2026-04-10,MO2605-P-6600,buy,2,16.8,17.64,36.0,168.00000000000003,target_increase
P50,2026-04-14,MO2605-P-6600,buy,1,14.0,14.7,18.0,70.0,target_increase
P50,2026-04-15,MO2605-P-6600,buy,2,12.6,13.23,36.0,126.0,target_increase
P50,2026-04-17,MO2605-P-6600,buy,3,6.8,7.14,54.0,102.0,target_increase
P50,2026-04-20,MO2605-P-6600,buy,1,5.6,5.88,18.0,27.999999999999996,target_increase
P50,2026-04-21,MO2605-P-6600,sell,24,3.6,3.4,432.0,480.00000000000006,contract_switch
P50,2026-04-21,MO2606-P-5200,buy,23,5.8,6.09,414.0,667.0,new_contract
P50,2026-04-23,MO2606-P-5200,buy,2,4.4,4.62,36.0,44.00000000000001,target_increase
P50,2026-04-27,MO2606-P-5200,buy,1,4.0,4.2,18.0,20.0,target_increase
P50,2026-04-28,MO2606-P-5200,buy,2,3.6,3.8000000000000003,36.0,40.0,target_increase
P50,2026-04-29,MO2606-P-5200,buy,1,3.2,3.4000000000000004,18.0,20.0,target_increase
P50,2026-04-30,MO2606-P-5200,buy,3,2.8,3.0,54.0,60.00000000000001,target_increase
P50,2026-05-21,MO2606-P-5200,sell,32,1.4,1.2,576.0,640.0,contract_switch
P50,2026-05-21,MO2607-P-7400,buy,8,67.8,71.19,144.0,2712.0,new_contract
P50,2026-06-10,MO2607-P-7400,sell,8,75.4,71.63000000000001,144.0,3016.0000000000005,contract_switch
P50,2026-06-10,MO2607-P-7200,buy,8,48.8,51.239999999999995,144.0,1952.0,new_contract
P50,2026-06-16,MO2607-P-7200,buy,1,14.8,15.540000000000001,18.0,74.00000000000001,target_increase
P50,2026-06-17,MO2607-P-7200,buy,1,11.8,12.39,18.0,59.00000000000001,target_increase
P50,2026-06-22,MO2607-P-7200,buy,1,5.2,5.46,18.0,26.0,target_increase
P50,2026-06-23,MO2607-P-7200,sell,11,6.4,6.08,198.0,352.00000000000006,contract_switch
P50,2026-06-23,MO2608-P-7200,buy,7,43.4,45.57,126.0,1519.0,new_contract
P50,2026-06-25,MO2608-P-7200,buy,1,32.8,34.44,18.0,164.0,target_increase
P50,2026-07-06,MO2608-P-7200,buy,1,27.2,28.56,18.0,136.0,target_increase
P50,2026-07-15,MO2608-P-7200,sell,9,93.8,89.11,162.0,4221.0,contract_switch
P50,2026-07-15,MO2608-P-7000,buy,11,56.6,59.43,198.0,3113.0000000000005,new_contract
P50,2026-07-20,MO2608-P-7000,sell,11,412.8,392.16,198.0,22704.000000000004,contract_switch
P50,2026-07-20,MO2608-P-6800,buy,7,309.0,324.45,126.0,10815.0,new_contract
P50,2026-07-21,MO2608-P-6800,sell,7,146.0,138.7,126.0,5110.000000000001,contract_switch
P50,2026-07-21,MO2608-P-6400,buy,7,66.4,69.72,126.0,2324.0,new_contract
P50,2026-07-22,MO2608-P-6400,sell,7,66.0,62.7,126.0,2310.0,contract_switch
P50,2026-07-22,MO2608-P-6200,buy,11,41.0,43.05,198.0,2255.0000000000005,new_contract
P50,2026-07-23,MO2608-P-6200,sell,11,21.2,20.14,198.0,1166.0,contract_switch
P50,2026-07-23,MO2609-P-6200,buy,9,66.0,69.3,162.0,2970.0000000000005,new_contract
P50,2026-07-24,MO2609-P-6200,buy,1,106.8,112.14,18.0,534.0,target_increase
P50,2026-07-28,MO2609-P-6200,buy,1,102.6,107.72999999999999,18.0,513.0,target_increase
P50,2026-08-03,MO2609-P-6200,buy,2,83.2,87.36,36.0,832.0,target_increase
P50,2026-08-05,MO2609-P-6200,buy,2,31.4,32.97,36.0,314.0,target_increase
P50,2026-08-06,MO2609-P-6200,buy,3,32.2,33.81,54.0,483.0000000000001,target_increase
P50,2026-08-07,MO2609-P-6200,buy,1,21.8,22.89,18.0,109.00000000000001,target_increase
P50,2026-08-10,MO2609-P-6200,buy,1,18.4,19.32,18.0,92.0,target_increase
P50,2026-08-11,MO2609-P-6200,buy,1,18.2,19.11,18.0,91.0,target_increase
P50,2026-08-13,MO2609-P-6200,buy,1,16.6,17.43,18.0,83.0,target_increase
P50,2026-08-14,MO2609-P-6200,buy,1,12.6,13.23,18.0,63.0,target_increase
P75,2022-07-25,MO2209-P-6300,buy,10,79.4,83.37,180.0,3970.0000000000005,new_contract
P75,2022-07-27,MO2209-P-6300,sell,10,45.4,43.129999999999995,180.0,2270.0,contract_switch
P75,2022-07-27,MO2209-P-6200,buy,12,36.4,38.22,216.0,2184.0,new_contract
P75,2022-08-08,MO2209-P-6200,buy,1,29.2,30.66,18.0,146.0,target_increase
P75,2022-08-10,MO2209-P-6200,buy,1,28.8,30.240000000000002,18.0,144.00000000000003,target_increase
P75,2022-08-12,MO2209-P-6200,buy,1,18.4,19.32,18.0,92.0,target_increase
P75,2022-08-15,MO2209-P-6200,buy,2,12.0,12.6,36.0,120.00000000000001,target_increase
P75,2022-08-17,MO2209-P-6200,buy,2,7.2,7.5600000000000005,36.0,72.00000000000001,target_increase
P75,2022-08-18,MO2209-P-6200,buy,2,8.0,8.4,36.0,80.0,target_increase
P75,2022-08-23,MO2209-P-6200,sell,21,5.6,5.319999999999999,378.0,587.9999999999999,contract_switch
P75,2022-08-23,MO2210-P-6200,buy,13,26.0,27.3,234.0,1690.0000000000002,new_contract
P75,2022-08-24,MO2210-P-6200,buy,1,48.2,50.61,18.0,241.0,target_increase
P75,2022-09-02,MO2210-P-6200,sell,14,65.6,62.31999999999999,252.0,4591.999999999999,contract_switch
P75,2022-09-02,MO2210-P-6000,buy,11,41.4,43.47,198.0,2277.0,new_contract
P75,2022-09-06,MO2210-P-6000,buy,1,22.4,23.52,18.0,111.99999999999999,target_increase
P75,2022-09-07,MO2210-P-6000,buy,2,16.0,16.8,36.0,160.0,target_increase
P75,2022-09-13,MO2210-P-6000,buy,1,11.8,12.39,18.0,59.00000000000001,target_increase
P75,2022-09-19,MO2210-P-6000,sell,15,67.6,64.22,270.0,5070.0,contract_switch
P75,2022-09-19,MO2210-P-5900,buy,10,48.6,51.03,180.0,2430.0,new_contract
P75,2022-09-20,MO2210-P-5900,sell,10,35.8,34.01,180.0,1789.9999999999998,contract_switch
P75,2022-09-20,MO2210-P-5800,buy,11,25.0,26.25,198.0,1375.0,new_contract
P75,2022-09-21,MO2210-P-5800,sell,11,23.6,22.42,198.0,1298.0000000000002,contract_switch
P75,2022-09-21,MO2210-P-5700,buy,12,17.6,18.48,216.0,1056.0000000000002,new_contract
P75,2022-09-22,MO2210-P-5700,sell,12,14.6,13.87,216.0,876.0,contract_switch
P75,2022-09-22,MO2211-P-5700,buy,9,54.0,56.7,162.0,2430.0,new_contract
P75,2022-09-23,MO2211-P-5700,buy,1,64.8,68.03999999999999,18.0,324.0,target_increase
P75,2022-09-28,MO2211-P-5700,sell,10,74.8,71.06,180.0,3740.0000000000005,contract_switch
P75,2022-09-28,MO2211-P-5600,buy,18,58.6,61.53,324.0,5274.0,new_contract
P75,2022-09-30,MO2211-P-5600,sell,18,72.8,69.16,324.0,6552.0,contract_switch
P75,2022-09-30,MO2211-P-5500,buy,18,58.0,60.9,324.0,5220.0,new_contract
P75,2022-10-12,MO2211-P-5500,sell,18,36.4,34.58,324.0,3276.0,contract_switch
P75,2022-10-12,MO2211-P-5300,buy,18,20.0,21.0,324.0,1800.0,new_contract
P75,2022-10-13,MO2211-P-5300,buy,1,11.6,12.18,18.0,57.99999999999999,target_increase
P75,2022-10-17,MO2211-P-5300,buy,8,5.6,5.88,144.0,223.99999999999997,target_increase
P75,2022-10-19,MO2211-P-5300,buy,1,6.4,6.720000000000001,18.0,32.00000000000001,target_increase
P75,2022-10-20,MO2211-P-5300,sell,28,5.8,5.51,504.0,811.9999999999999,contract_switch
P75,2022-10-20,MO2212-P-5300,buy,18,16.8,17.64,324.0,1512.0,new_contract
P75,2022-10-21,MO2212-P-5300,buy,2,22.0,23.1,36.0,220.00000000000003,target_increase
P75,2022-10-24,MO2212-P-5300,buy,1,28.6,30.03,18.0,143.00000000000003,target_increase
P75,2022-10-27,MO2212-P-5300,buy,3,17.6,18.48,54.0,264.00000000000006,target_increase
P75,2022-11-02,MO2212-P-5300,buy,3,9.6,10.08,54.0,144.0,target_increase
P75,2022-11-07,MO2212-P-5300,buy,6,3.4,3.6,108.0,120.00000000000001,target_increase
P75,2022-11-14,MO2212-P-5300,buy,5,3.8,4.0,90.0,100.0,target_increase
P75,2022-11-18,MO2212-P-5300,buy,4,2.4,2.6,72.0,80.0,target_increase
P75,2022-11-22,MO2212-P-5300,sell,42,2.0,1.8,756.0,840.0,contract_switch
P75,2022-11-22,MO2301-P-5600,buy,21,15.6,16.38,378.0,1638.0,new_contract
P75,2022-12-02,MO2301-P-5600,buy,1,6.6,6.93,18.0,33.0,target_increase
P75,2022-12-05,MO2301-P-5600,buy,2,5.8,6.09,36.0,57.99999999999999,target_increase
P75,2022-12-06,MO2301-P-5600,buy,3,5.8,6.09,54.0,86.99999999999999,target_increase
P75,2022-12-14,MO2301-P-5600,buy,2,4.8,5.04,36.0,48.0,target_increase
P75,2022-12-19,MO2301-P-5600,buy,8,6.8,7.14,144.0,272.0,target_increase
P75,2022-12-22,MO2301-P-5600,sell,37,12.0,11.4,666.0,2220.0000000000005,contract_switch
P75,2022-12-22,MO2302-P-5700,buy,18,31.0,32.55,324.0,2790.0,new_contract
P75,2022-12-23,MO2302-P-5700,sell,18,42.6,40.47,324.0,3834.0000000000005,contract_switch
P75,2022-12-23,MO2302-P-5600,buy,18,31.6,33.18,324.0,2844.0,new_contract
P75,2022-12-26,MO2302-P-5600,sell,18,16.4,15.579999999999998,324.0,1476.0,contract_switch
P75,2022-12-26,MO2302-P-5500,buy,17,11.6,12.18,306.0,986.0,new_contract
P75,2022-12-27,MO2302-P-5500,buy,4,9.6,10.08,72.0,192.0,target_increase
P75,2022-12-28,MO2302-P-5500,buy,6,10.4,10.92,108.0,312.0,target_increase
P75,2023-01-04,MO2302-P-5500,buy,3,4.8,5.04,54.0,72.0,target_increase
P75,2023-01-09,MO2302-P-5500,buy,2,4.2,4.41,36.0,42.00000000000001,target_increase
P75,2023-01-10,MO2302-P-5500,buy,2,4.4,4.62,36.0,44.00000000000001,target_increase
P75,2023-01-11,MO2302-P-5500,buy,1,4.2,4.41,18.0,21.000000000000004,target_increase
P75,2023-01-16,MO2302-P-5500,buy,4,2.4,2.6,72.0,80.0,target_increase
P75,2023-01-18,MO2302-P-5500,buy,4,1.6,1.8,72.0,80.0,target_increase
P75,2023-01-19,MO2302-P-5500,sell,43,1.6,1.4000000000000001,774.0,860.0,contract_switch
P75,2023-01-19,MO2303-P-5200,buy,40,3.8,4.0,720.0,800.0,new_contract
P75,2023-01-30,MO2303-P-5200,buy,9,2.0,2.2,162.0,180.0,target_increase
P75,2023-02-02,MO2303-P-5200,buy,2,1.8,2.0,36.0,40.0,target_increase
P75,2023-02-10,MO2303-P-5200,buy,6,1.2,1.4,108.0,120.00000000000001,target_increase
P75,2023-02-17,MO2303-P-5200,buy,3,1.0,1.2,54.0,60.00000000000001,target_increase
P75,2023-02-21,MO2303-P-5200,sell,60,0.8,0.6000000000000001,1080.0,1200.0,contract_switch
P75,2023-02-21,MO2304-P-6000,buy,19,8.4,8.82,342.0,798.0,new_contract
P75,2023-02-22,MO2304-P-6000,buy,2,7.8,8.19,36.0,78.0,target_increase
P75,2023-02-23,MO2304-P-6000,buy,1,8.2,8.61,18.0,41.0,target_increase
P75,2023-02-27,MO2304-P-6000,buy,4,11.6,12.18,72.0,231.99999999999997,target_increase
P75,2023-03-14,MO2304-P-6000,buy,3,10.0,10.5,54.0,150.0,target_increase
P75,2023-03-20,MO2304-P-6000,buy,1,8.0,8.4,18.0,40.0,target_increase
P75,2023-03-23,MO2304-P-6000,sell,30,2.8,2.5999999999999996,540.0,600.0,contract_switch
P75,2023-03-23,MO2305-P-6000,buy,25,8.6,9.03,450.0,1075.0,new_contract
P75,2023-03-29,MO2305-P-6000,buy,3,6.4,6.720000000000001,54.0,96.00000000000001,target_increase
P75,2023-04-10,MO2305-P-6000,buy,8,2.2,2.4000000000000004,144.0,160.0,target_increase
P75,2023-04-17,MO2305-P-6000,buy,1,1.2,1.4,18.0,20.0,target_increase
P75,2023-04-18,MO2305-P-6000,buy,3,1.0,1.2,54.0,60.00000000000001,target_increase
P75,2023-04-20,MO2305-P-6000,sell,40,1.8,1.6,720.0,800.0,contract_switch
P75,2023-04-20,MO2306-P-5200,buy,38,2.0,2.2,684.0,760.0,new_contract
P75,2023-04-21,MO2306-P-5200,buy,2,2.2,2.4000000000000004,36.0,40.0,target_increase
P75,2023-04-25,MO2306-P-5200,buy,4,2.8,3.0,72.0,80.0,target_increase
P75,2023-04-28,MO2306-P-5200,buy,1,1.6,1.8,18.0,20.0,target_increase
P75,2023-05-04,MO2306-P-5200,buy,4,1.6,1.8,72.0,80.0,target_increase
P75,2023-05-05,MO2306-P-5200,buy,2,1.6,1.8,36.0,40.0,target_increase
P75,2023-05-11,MO2306-P-5200,buy,3,1.4,1.5999999999999999,54.0,60.00000000000001,target_increase
P75,2023-05-22,MO2306-P-5200,buy,9,0.8,1.0,162.0,180.0,target_increase
P75,2023-05-23,MO2306-P-5200,sell,63,0.6,0.39999999999999997,1134.0,1260.0000000000002,contract_switch
P75,2023-05-23,MO2307-P-5800,buy,24,7.8,8.19,432.0,936.0,new_contract
P75,2023-05-29,MO2307-P-5800,buy,4,6.2,6.51,72.0,124.00000000000003,target_increase
P75,2023-06-05,MO2307-P-5800,buy,2,4.0,4.2,36.0,40.0,target_increase
P75,2023-06-06,MO2307-P-5800,buy,1,7.8,8.19,18.0,39.0,target_increase
P75,2023-06-12,MO2307-P-5800,sell,31,4.0,3.8,558.0,620.0,contract_switch
P75,2023-06-12,MO2307-P-5700,buy,28,2.8,3.0,504.0,560.0,new_contract
P75,2023-06-13,MO2307-P-5700,buy,6,2.6,2.8000000000000003,108.0,120.00000000000001,target_increase
P75,2023-06-16,MO2307-P-5700,buy,3,1.4,1.5999999999999999,54.0,60.00000000000001,target_increase
P75,2023-06-21,MO2307-P-5700,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P75,2023-06-26,MO2307-P-5700,sell,38,2.2,2.0,684.0,760.0,contract_switch
P75,2023-06-26,MO2308-P-5700,buy,31,6.2,6.51,558.0,961.0000000000001,new_contract
P75,2023-07-05,MO2308-P-5700,buy,3,2.2,2.4000000000000004,54.0,60.00000000000001,target_increase
P75,2023-07-14,MO2308-P-5700,buy,6,2.0,2.2,108.0,120.00000000000001,target_increase
P75,2023-07-17,MO2308-P-5700,buy,2,1.8,2.0,36.0,40.0,target_increase
P75,2023-07-20,MO2308-P-5700,sell,42,2.0,1.8,756.0,840.0,contract_switch
P75,2023-07-20,MO2309-P-5200,buy,38,1.8,2.0,684.0,760.0,new_contract
P75,2023-07-21,MO2309-P-5200,buy,1,1.8,2.0,18.0,20.0,target_increase
P75,2023-07-26,MO2309-P-5200,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P75,2023-07-28,MO2309-P-5200,buy,3,1.2,1.4,54.0,60.00000000000001,target_increase
P75,2023-08-01,MO2309-P-5200,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P75,2023-08-07,MO2309-P-5200,buy,8,1.2,1.4,144.0,160.0,target_increase
P75,2023-08-10,MO2309-P-5200,buy,2,1.0,1.2,36.0,40.0,target_increase
P75,2023-08-15,MO2309-P-5200,buy,1,1.2,1.4,18.0,20.0,target_increase
P75,2023-08-18,MO2309-P-5200,buy,6,2.2,2.4000000000000004,108.0,120.00000000000001,target_increase
P75,2023-08-22,MO2309-P-5200,sell,63,1.8,1.6,1134.0,1260.0000000000002,contract_switch
P75,2023-08-22,MO2310-P-5500,buy,17,15.2,15.959999999999999,306.0,1292.0,new_contract
P75,2023-08-23,MO2310-P-5500,sell,17,27.0,25.65,306.0,2295.0000000000005,contract_switch
P75,2023-08-23,MO2310-P-5400,buy,23,18.2,19.11,414.0,2093.0,new_contract
P75,2023-08-25,MO2310-P-5400,sell,23,33.2,31.540000000000003,414.0,3818.000000000001,contract_switch
